Product Code,Bom Level 1,Bom Level 2,Ingredient UOM,Ingredient Quantity
PV110,GPK-0025,GPK-0025,PCS,1
PV110,GPK-0034,GPK-0034,PCS,1
PV110,GPK-0052,GPK-0052,PCS,1
PV110,GPK-0054,GPK-0054,PCS,1
PV110,GPK-0057,GPK-0057,PCS,1
PV110,GPK-0294,GPK-0294,PCS,1
PV110,PRM0030,GIG-0116,GM,367
PV110,GIG-0111,GIG-0111,GM,14
PV110,GIG-0033,GIG-0033,ML,162
PV111,GIG-0004,GIG-0004,ML,8
PV111,GIG-0019,GIG-0019,GM,3
PV111,GIG-0029,GIG-0029,GM,1
PV111,GIG-0115,GIG-0115,PCS,1
PV111,GPK-0008,GPK-0008,PCS,1
PV111,GPK-0022,GPK-0022,PCS,1
PV111,GPK-0025,GPK-0025,PCS,1
PV111,GPK-0034,GPK-0034,PCS,1
PV111,GPK-0052,GPK-0052,PCS,1
PV111,GPK-0054,GPK-0054,PCS,1
PV111,GPK-0057,GPK-0057,PCS,1
PV111,GPK-0294,GPK-0294,PCS,1
PV111,PRM0030,GIG-0116,GM,367
PV111,GIG-0111,GIG-0111,GM,14
PV111,GIG-0032,GIG-0032,ML,162
PV112,GIG-0004,GIG-0004,ML,8
PV112,GIG-0019,GIG-0019,GM,3
PV112,GIG-0029,GIG-0029,GM,1
PV112,GIG-0115,GIG-0115,PCS,1
PV112,GPK-0008,GPK-0008,PCS,1
PV112,GPK-0022,GPK-0022,PCS,1
PV112,GPK-0025,GPK-0025,PCS,1
PV112,GPK-0034,GPK-0034,PCS,1
PV112,GPK-0052,GPK-0052,PCS,1
PV112,GPK-0054,GPK-0054,PCS,1
PV112,GPK-0057,GPK-0057,PCS,1
PV112,GPK-0294,GPK-0294,PCS,1
PV112,PRM0030,GIG-0116,GM,367
PV112,GIG-0110,GIG-0110,GM,14
PV112,GIG-0017,GIG-0017,ML,162
PV113,GIG-0004,GIG-0004,ML,8
PV113,GIG-0019,GIG-0019,GM,3
PV113,GIG-0029,GIG-0029,GM,1
PV113,GIG-0115,GIG-0115,PCS,1
PV113,GPK-0008,GPK-0008,PCS,1
PV113,GPK-0022,GPK-0022,PCS,1
PV113,GPK-0025,GPK-0025,PCS,1
PV113,GPK-0034,GPK-0034,PCS,1
PV113,GPK-0052,GPK-0052,PCS,1
PV113,GPK-0054,GPK-0054,PCS,1
PV113,GPK-0057,GPK-0057,PCS,1
PV113,GPK-0294,GPK-0294,PCS,1
PV113,PRM0030,GIG-0116,GM,367
PV113,GIG-0110,GIG-0110,GM,14
PV113,GIG-0033,GIG-0033,ML,162
PV114,GIG-0004,GIG-0004,ML,8
PV114,GIG-0019,GIG-0019,GM,3
PV114,GIG-0029,GIG-0029,GM,1
PV114,GIG-0115,GIG-0115,PCS,1
PV114,GPK-0008,GPK-0008,PCS,1
PV114,GPK-0022,GPK-0022,PCS,1
PV114,GPK-0025,GPK-0025,PCS,1
PV114,GPK-0034,GPK-0034,PCS,1
PV114,GPK-0052,GPK-0052,PCS,1
PV114,GPK-0054,GPK-0054,PCS,1
PV114,GPK-0057,GPK-0057,PCS,1
PV114,GPK-0294,GPK-0294,PCS,1
PV114,PRM0030,GIG-0116,GM,367
PV114,GIG-0110,GIG-0110,GM,14
PV114,GIG-0032,GIG-0032,ML,162
PV115,GIG-0004,GIG-0004,ML,15
PV115,GIG-0019,GIG-0019,GM,3
PV115,GIG-0029,GIG-0029,GM,1
PV115,GIG-0115,GIG-0115,PCS,1
PV115,GPK-0022,GPK-0022,PCS,1
PV115,GPK-0025,GPK-0025,PCS,1
PV115,GPK-0034,GPK-0034,PCS,1
PV115,GPK-0041,GPK-0041,PCS,1
PV115,GPK-0056,GPK-0056,PCS,1
PV115,GPK-0057,GPK-0057,PCS,1
PV115,GPK-0094,GPK-0094,PCS,1
PV115,GPK-0294,GPK-0294,PCS,1
PV115,GIG-0111,GIG-0111,GM,14
PV115,GIG-0017,GIG-0017,ML,162
PV116,GIG-0004,GIG-0004,ML,15
PV116,GIG-0019,GIG-0019,GM,3
PV116,GIG-0029,GIG-0029,GM,1
PV116,GIG-0115,GIG-0115,PCS,1
PV116,GPK-0022,GPK-0022,PCS,1
PV116,GPK-0025,GPK-0025,PCS,1
PV116,GPK-0034,GPK-0034,PCS,1
PV116,GPK-0041,GPK-0041,PCS,1
PV116,GPK-0056,GPK-0056,PCS,1
PV116,GPK-0057,GPK-0057,PCS,1
PV116,GPK-0094,GPK-0094,PCS,1
PV116,GPK-0294,GPK-0294,PCS,1
PV116,GIG-0111,GIG-0111,GM,14
PV116,GIG-0033,GIG-0033,ML,162
PV117,GIG-0004,GIG-0004,ML,15
PV117,GIG-0019,GIG-0019,GM,3
PV117,GIG-0029,GIG-0029,GM,1
PV117,GIG-0115,GIG-0115,PCS,1
PV117,GPK-0022,GPK-0022,PCS,1
PV117,GPK-0025,GPK-0025,PCS,1
PV117,GPK-0034,GPK-0034,PCS,1
PV117,GPK-0041,GPK-0041,PCS,1
PV117,GPK-0056,GPK-0056,PCS,1
PV117,GPK-0057,GPK-0057,PCS,1
PV117,GPK-0094,GPK-0094,PCS,1
PV117,GPK-0294,GPK-0294,PCS,1
PV117,GIG-0111,GIG-0111,GM,14
PV117,GIG-0032,GIG-0032,ML,162
PV118,GIG-0004,GIG-0004,ML,15
PV118,GIG-0019,GIG-0019,GM,3
PV118,GIG-0029,GIG-0029,GM,1
PV118,GIG-0115,GIG-0115,PCS,1
PV118,GPK-0022,GPK-0022,PCS,1
PV118,GPK-0025,GPK-0025,PCS,1
PV118,GPK-0034,GPK-0034,PCS,1
PV118,GPK-0041,GPK-0041,PCS,1
PV118,GPK-0056,GPK-0056,PCS,1
PV118,GPK-0057,GPK-0057,PCS,1
PV118,GPK-0094,GPK-0094,PCS,1
PV118,GPK-0294,GPK-0294,PCS,1
PV118,GIG-0110,GIG-0110,GM,14
PV118,GIG-0017,GIG-0017,ML,162
PV119,GIG-0004,GIG-0004,ML,15
PV119,GIG-0019,GIG-0019,GM,3
PV119,GIG-0029,GIG-0029,GM,1
PV119,GIG-0115,GIG-0115,PCS,1
PV119,GPK-0022,GPK-0022,PCS,1
PV119,GPK-0025,GPK-0025,PCS,1
PV119,GPK-0034,GPK-0034,PCS,1
PV119,GPK-0041,GPK-0041,PCS,1
PV119,GPK-0056,GPK-0056,PCS,1
PV119,GPK-0057,GPK-0057,PCS,1
PV119,GPK-0094,GPK-0094,PCS,1
PV119,GPK-0294,GPK-0294,PCS,1
PV119,GIG-0110,GIG-0110,GM,14
PV119,GIG-0033,GIG-0033,ML,162
PV120,GIG-0004,GIG-0004,ML,15
PV120,GIG-0019,GIG-0019,GM,3
PV120,GIG-0029,GIG-0029,GM,1
PV120,GIG-0115,GIG-0115,PCS,1
PV120,GPK-0022,GPK-0022,PCS,1
PV120,GPK-0025,GPK-0025,PCS,1
PV120,GPK-0034,GPK-0034,PCS,1
PV120,GPK-0041,GPK-0041,PCS,1
PV120,GPK-0056,GPK-0056,PCS,1
PV120,GPK-0057,GPK-0057,PCS,1
PV120,GPK-0094,GPK-0094,PCS,1
PV120,GPK-0294,GPK-0294,PCS,1
PV120,GIG-0110,GIG-0110,GM,14
PV120,GIG-0032,GIG-0032,ML,162
PV121,GIG-0004,GIG-0004,ML,8
PV121,GIG-0019,GIG-0019,GM,3
PV121,GIG-0029,GIG-0029,GM,1
PV121,GIG-0115,GIG-0115,PCS,1
PV121,GPK-0008,GPK-0008,PCS,1
PV121,GPK-0022,GPK-0022,PCS,1
PV121,GPK-0025,GPK-0025,PCS,1
PV121,GPK-0034,GPK-0034,PCS,1
PV121,GPK-0039,GPK-0039,PCS,1
PV121,GPK-0052,GPK-0052,PCS,1
PV121,GPK-0054,GPK-0054,PCS,1
PV121,GPK-0057,GPK-0057,PCS,1
PV121,GPK-0294,GPK-0294,PCS,1
PV121,PRM0030,GIG-0116,GM,367
PV121,GIG-0056,GIG-0056,GM,14
PV121,GIG-0017,GIG-0017,ML,162
PV122,GIG-0004,GIG-0004,ML,8
PV122,GIG-0019,GIG-0019,GM,3
PV122,GIG-0029,GIG-0029,GM,1
PV122,GIG-0115,GIG-0115,PCS,1
PV122,GPK-0008,GPK-0008,PCS,1
PV122,GPK-0022,GPK-0022,PCS,1
PV122,GPK-0025,GPK-0025,PCS,1
PV122,GPK-0034,GPK-0034,PCS,1
PV122,GPK-0039,GPK-0039,PCS,1
PV122,GPK-0052,GPK-0052,PCS,1
PV122,GPK-0054,GPK-0054,PCS,1
PV122,GPK-0057,GPK-0057,PCS,1
PV122,GPK-0294,GPK-0294,PCS,1
PV122,PRM0030,GIG-0116,GM,367
PV122,GIG-0056,GIG-0056,GM,14
PV122,GIG-0033,GIG-0033,ML,162
PV123,GIG-0004,GIG-0004,ML,8
PV123,GIG-0019,GIG-0019,GM,3
PV123,GIG-0029,GIG-0029,GM,1
PV123,GIG-0115,GIG-0115,PCS,1
PV123,GPK-0008,GPK-0008,PCS,1
PV123,GPK-0022,GPK-0022,PCS,1
PV123,GPK-0025,GPK-0025,PCS,1
PV123,GPK-0034,GPK-0034,PCS,1
PV123,GPK-0039,GPK-0039,PCS,1
PV123,GPK-0052,GPK-0052,PCS,1
PV123,GPK-0054,GPK-0054,PCS,1
PV123,GPK-0057,GPK-0057,PCS,1
PV123,GPK-0294,GPK-0294,PCS,1
PV123,PRM0030,GIG-0116,GM,367
PV123,GIG-0056,GIG-0056,GM,14
PV123,GIG-0032,GIG-0032,ML,162
PV124,GIG-0004,GIG-0004,ML,8
PV124,GIG-0019,GIG-0019,GM,3
PV124,GIG-0029,GIG-0029,GM,1
PV124,GIG-0115,GIG-0115,PCS,1
PV124,GPK-0008,GPK-0008,PCS,1
PV124,GPK-0022,GPK-0022,PCS,1
PV124,GPK-0025,GPK-0025,PCS,1
PV124,GPK-0034,GPK-0034,PCS,1
PV124,GPK-0039,GPK-0039,PCS,1
PV124,GPK-0052,GPK-0052,PCS,1
PV124,GPK-0054,GPK-0054,PCS,1
PV124,GPK-0057,GPK-0057,PCS,1
PV124,GPK-0294,GPK-0294,PCS,1
PV124,PRM0030,GIG-0116,GM,367
PV124,GIG-0057,GIG-0057,GM,14
PV124,GIG-0017,GIG-0017,ML,162
PV125,GIG-0004,GIG-0004,ML,8
PV125,GIG-0019,GIG-0019,GM,3
PV125,GIG-0029,GIG-0029,GM,1
PV125,GIG-0115,GIG-0115,PCS,1
PV125,GPK-0008,GPK-0008,PCS,1
PV125,GPK-0022,GPK-0022,PCS,1
PV125,GPK-0025,GPK-0025,PCS,1
PV125,GPK-0034,GPK-0034,PCS,1
PV125,GPK-0039,GPK-0039,PCS,1
PV125,GPK-0052,GPK-0052,PCS,1
PV125,GPK-0054,GPK-0054,PCS,1
PV125,GPK-0057,GPK-0057,PCS,1
PV125,GPK-0294,GPK-0294,PCS,1
PV125,PRM0030,GIG-0116,GM,367
PV125,GIG-0057,GIG-0057,GM,14
PV125,GIG-0033,GIG-0033,ML,162
PV126,GIG-0004,GIG-0004,ML,8
PV126,GIG-0019,GIG-0019,GM,3
PV126,GIG-0029,GIG-0029,GM,1
PV126,GIG-0115,GIG-0115,PCS,1
PV126,GPK-0008,GPK-0008,PCS,1
PV126,GPK-0022,GPK-0022,PCS,1
PV126,GPK-0025,GPK-0025,PCS,1
PV126,GPK-0034,GPK-0034,PCS,1
PV126,GPK-0039,GPK-0039,PCS,1
PV126,GPK-0052,GPK-0052,PCS,1
PV126,GPK-0054,GPK-0054,PCS,1
PV126,GPK-0057,GPK-0057,PCS,1
PV126,GPK-0294,GPK-0294,PCS,1
PV126,PRM0030,GIG-0116,GM,367
PV126,GIG-0057,GIG-0057,GM,14
PV126,GIG-0032,GIG-0032,ML,162
PV127,GIG-0004,GIG-0004,ML,15
PV127,GIG-0019,GIG-0019,GM,3
PV127,GIG-0115,GIG-0115,PCS,1
PV127,GPK-0022,GPK-0022,PCS,1
PV127,GPK-0025,GPK-0025,PCS,1
PV127,GPK-0034,GPK-0034,PCS,1
PV127,GPK-0039,GPK-0039,PCS,1
PV127,GPK-0041,GPK-0041,PCS,1
PV127,GPK-0056,GPK-0056,PCS,1
PV127,GPK-0057,GPK-0057,PCS,1
PV127,GPK-0094,GPK-0094,PCS,1
PV127,GPK-0294,GPK-0294,PCS,1
PV127,GIG-0056,GIG-0056,GM,14
PV127,GIG-0017,GIG-0017,ML,162
PV128,GIG-0004,GIG-0004,ML,15
PV128,GIG-0019,GIG-0019,GM,3
PV128,GIG-0115,GIG-0115,PCS,1
PV128,GPK-0022,GPK-0022,PCS,1
PV128,GPK-0025,GPK-0025,PCS,1
PV128,GPK-0034,GPK-0034,PCS,1
PV128,GPK-0039,GPK-0039,PCS,1
PV128,GPK-0041,GPK-0041,PCS,1
PV128,GPK-0056,GPK-0056,PCS,1
PV128,GPK-0057,GPK-0057,PCS,1
PV128,GPK-0094,GPK-0094,PCS,1
PV128,GPK-0294,GPK-0294,PCS,1
PV128,GIG-0056,GIG-0056,GM,14
PV128,GIG-0033,GIG-0033,ML,162
PV129,GIG-0004,GIG-0004,ML,15
PV129,GIG-0019,GIG-0019,GM,3
PV129,GIG-0115,GIG-0115,PCS,1
PV129,GPK-0022,GPK-0022,PCS,1
PV129,GPK-0025,GPK-0025,PCS,1
PV129,GPK-0034,GPK-0034,PCS,1
PV129,GPK-0039,GPK-0039,PCS,1
PV129,GPK-0041,GPK-0041,PCS,1
PV129,GPK-0056,GPK-0056,PCS,1
PV129,GPK-0057,GPK-0057,PCS,1
PV129,GPK-0094,GPK-0094,PCS,1
PV129,GPK-0294,GPK-0294,PCS,1
PV129,GIG-0056,GIG-0056,GM,14
PV129,GIG-0032,GIG-0032,ML,162
PV130,GIG-0004,GIG-0004,ML,15
PV130,GIG-0019,GIG-0019,GM,3
PV130,GIG-0115,GIG-0115,PCS,1
PV130,GPK-0022,GPK-0022,PCS,1
PV130,GPK-0025,GPK-0025,PCS,1
PV130,GPK-0034,GPK-0034,PCS,1
PV130,GPK-0039,GPK-0039,PCS,1
PV130,GPK-0041,GPK-0041,PCS,1
PV130,GPK-0056,GPK-0056,PCS,1
PV130,GPK-0057,GPK-0057,PCS,1
PV130,GPK-0094,GPK-0094,PCS,1
PV130,GPK-0294,GPK-0294,PCS,1
PV130,GIG-0057,GIG-0057,GM,14
PV130,GIG-0017,GIG-0017,ML,162
PV131,GIG-0004,GIG-0004,ML,15
PV131,GIG-0019,GIG-0019,GM,3
PV131,GIG-0115,GIG-0115,PCS,1
PV131,GPK-0022,GPK-0022,PCS,1
PV131,GPK-0025,GPK-0025,PCS,1
PV131,GPK-0034,GPK-0034,PCS,1
PV131,GPK-0039,GPK-0039,PCS,1
PV131,GPK-0041,GPK-0041,PCS,1
PV131,GPK-0056,GPK-0056,PCS,1
PV131,GPK-0057,GPK-0057,PCS,1
PV131,GPK-0094,GPK-0094,PCS,1
PV131,GPK-0294,GPK-0294,PCS,1
PV131,GIG-0057,GIG-0057,GM,14
PV131,GIG-0033,GIG-0033,ML,162
PV132,GIG-0004,GIG-0004,ML,15
PV132,GIG-0019,GIG-0019,GM,3
PV132,GIG-0115,GIG-0115,PCS,1
PV132,GPK-0022,GPK-0022,PCS,1
PV132,GPK-0025,GPK-0025,PCS,1
PV132,GPK-0034,GPK-0034,PCS,1
PV132,GPK-0039,GPK-0039,PCS,1
PV132,GPK-0041,GPK-0041,PCS,1
PV132,GPK-0056,GPK-0056,PCS,1
PV132,GPK-0057,GPK-0057,PCS,1
PV132,GPK-0094,GPK-0094,PCS,1
PV132,GPK-0294,GPK-0294,PCS,1
PV132,GIG-0057,GIG-0057,GM,14
PV132,GIG-0032,GIG-0032,ML,162
PV133,GIG-0019,GIG-0019,ML,15
PV133,GIG-0115,GIG-0115,PCS,1
PV133,GPK-0008,GPK-0008,PCS,1
PV133,GPK-0022,GPK-0022,PCS,1
PV133,GPK-0025,GPK-0025,PCS,1
PV133,GPK-0034,GPK-0034,PCS,1
PV133,GPK-0052,GPK-0052,PCS,1
PV133,GPK-0054,GPK-0054,PCS,1
PV133,GPK-0057,GPK-0057,PCS,1
PV133,GPK-0294,GPK-0294,PCS,1
PV133,GIG-0111,GIG-0111,GM,14
PV133,GIG-0017,GIG-0017,ML,162
PV134,GIG-0019,GIG-0019,ML,15
PV134,GIG-0115,GIG-0115,PCS,1
PV134,GPK-0008,GPK-0008,PCS,1
PV134,GPK-0022,GPK-0022,PCS,1
PV134,GPK-0025,GPK-0025,PCS,1
PV134,GPK-0034,GPK-0034,PCS,1
PV134,GPK-0052,GPK-0052,PCS,1
PV134,GPK-0054,GPK-0054,PCS,1
PV134,GPK-0057,GPK-0057,PCS,1
PV134,GPK-0294,GPK-0294,PCS,1
PV134,GIG-0111,GIG-0111,GM,14
PV134,GIG-0033,GIG-0033,ML,162
PV135,GIG-0019,GIG-0019,ML,15
PV135,GIG-0115,GIG-0115,PCS,1
PV135,GPK-0008,GPK-0008,PCS,1
PV135,GPK-0022,GPK-0022,PCS,1
PV135,GPK-0025,GPK-0025,PCS,1
PV135,GPK-0034,GPK-0034,PCS,1
PV135,GPK-0052,GPK-0052,PCS,1
PV135,GPK-0054,GPK-0054,PCS,1
PV135,GPK-0057,GPK-0057,PCS,1
PV135,GPK-0294,GPK-0294,PCS,1
PV135,GIG-0111,GIG-0111,GM,14
PV135,GIG-0032,GIG-0032,ML,162
PV136,GIG-0019,GIG-0019,ML,15
PV136,GIG-0115,GIG-0115,PCS,1
PV136,GPK-0008,GPK-0008,PCS,1
PV136,GPK-0022,GPK-0022,PCS,1
PV136,GPK-0025,GPK-0025,PCS,1
PV136,GPK-0034,GPK-0034,PCS,1
PV136,GPK-0052,GPK-0052,PCS,1
PV136,GPK-0054,GPK-0054,PCS,1
PV136,GPK-0057,GPK-0057,PCS,1
PV136,GPK-0294,GPK-0294,PCS,1
PV136,GIG-0110,GIG-0110,GM,14
PV136,GIG-0017,GIG-0017,ML,162
PV137,GIG-0019,GIG-0019,ML,15
PV137,GIG-0115,GIG-0115,PCS,1
PV137,GPK-0008,GPK-0008,PCS,1
PV137,GPK-0022,GPK-0022,PCS,1
PV137,GPK-0025,GPK-0025,PCS,1
PV137,GPK-0034,GPK-0034,PCS,1
PV137,GPK-0052,GPK-0052,PCS,1
PV137,GPK-0054,GPK-0054,PCS,1
PV137,GPK-0057,GPK-0057,PCS,1
PV137,GPK-0294,GPK-0294,PCS,1
PV137,GIG-0110,GIG-0110,GM,14
PV137,GIG-0033,GIG-0033,ML,162
PV138,GIG-0019,GIG-0019,ML,15
PV138,GIG-0115,GIG-0115,PCS,1
PV138,GPK-0008,GPK-0008,PCS,1
PV138,GPK-0022,GPK-0022,PCS,1
PV138,GPK-0025,GPK-0025,PCS,1
PV138,GPK-0034,GPK-0034,PCS,1
PV138,GPK-0052,GPK-0052,PCS,1
PV138,GPK-0054,GPK-0054,PCS,1
PV138,GPK-0057,GPK-0057,PCS,1
PV138,GPK-0294,GPK-0294,PCS,1
PV138,GIG-0110,GIG-0110,GM,14
PV138,GIG-0032,GIG-0032,ML,162
PV139,GIG-0019,GIG-0019,ML,23
PV139,GIG-0115,GIG-0115,PCS,1
PV139,GPK-0022,GPK-0022,PCS,1
PV139,GPK-0025,GPK-0025,PCS,1
PV139,GPK-0034,GPK-0034,PCS,1
PV139,GPK-0041,GPK-0041,PCS,1
PV139,GPK-0056,GPK-0056,PCS,1
PV139,GPK-0057,GPK-0057,PCS,1
PV139,GPK-0094,GPK-0094,PCS,1
PV139,GPK-0294,GPK-0294,PCS,1
PV139,GIG-0111,GIG-0111,GM,14
PV139,GIG-0017,GIG-0017,ML,162
PV140,GIG-0019,GIG-0019,ML,23
PV140,GIG-0115,GIG-0115,PCS,1
PV140,GPK-0022,GPK-0022,PCS,1
PV140,GPK-0025,GPK-0025,PCS,1
PV140,GPK-0034,GPK-0034,PCS,1
PV140,GPK-0041,GPK-0041,PCS,1
PV140,GPK-0056,GPK-0056,PCS,1
PV140,GPK-0057,GPK-0057,PCS,1
PV140,GPK-0094,GPK-0094,PCS,1
PV140,GPK-0294,GPK-0294,PCS,1
PV140,GIG-0111,GIG-0111,GM,14
PV140,GIG-0033,GIG-0033,ML,162
PV141,GIG-0019,GIG-0019,ML,23
PV141,GIG-0115,GIG-0115,PCS,1
PV141,GPK-0022,GPK-0022,PCS,1
PV141,GPK-0025,GPK-0025,PCS,1
PV141,GPK-0034,GPK-0034,PCS,1
PV141,GPK-0041,GPK-0041,PCS,1
PV141,GPK-0056,GPK-0056,PCS,1
PV141,GPK-0057,GPK-0057,PCS,1
PV141,GPK-0094,GPK-0094,PCS,1
PV141,GPK-0294,GPK-0294,PCS,1
PV141,GIG-0111,GIG-0111,GM,14
PV141,GIG-0032,GIG-0032,ML,162
PV142,GIG-0019,GIG-0019,ML,23
PV142,GIG-0115,GIG-0115,PCS,1
PV142,GPK-0022,GPK-0022,PCS,1
PV142,GPK-0025,GPK-0025,PCS,1
PV142,GPK-0034,GPK-0034,PCS,1
PV142,GPK-0041,GPK-0041,PCS,1
PV142,GPK-0056,GPK-0056,PCS,1
PV142,GPK-0057,GPK-0057,PCS,1
PV142,GPK-0094,GPK-0094,PCS,1
PV142,GPK-0294,GPK-0294,PCS,1
PV142,GIG-0110,GIG-0110,GM,14
PV142,GIG-0017,GIG-0017,ML,162
PV143,GIG-0019,GIG-0019,ML,23
PV143,GIG-0115,GIG-0115,PCS,1
PV143,GPK-0022,GPK-0022,PCS,1
PV143,GPK-0025,GPK-0025,PCS,1
PV143,GPK-0034,GPK-0034,PCS,1
PV143,GPK-0041,GPK-0041,PCS,1
PV143,GPK-0056,GPK-0056,PCS,1
PV143,GPK-0057,GPK-0057,PCS,1
PV143,GPK-0094,GPK-0094,PCS,1
PV143,GPK-0294,GPK-0294,PCS,1
PV143,GIG-0110,GIG-0110,GM,14
PV143,GIG-0033,GIG-0033,ML,162
PV144,GIG-0019,GIG-0019,ML,23
PV144,GIG-0115,GIG-0115,PCS,1
PV144,GPK-0022,GPK-0022,PCS,1
PV144,GPK-0025,GPK-0025,PCS,1
PV144,GPK-0034,GPK-0034,PCS,1
PV144,GPK-0041,GPK-0041,PCS,1
PV144,GPK-0056,GPK-0056,PCS,1
PV144,GPK-0057,GPK-0057,PCS,1
PV144,GPK-0094,GPK-0094,PCS,1
PV144,GPK-0294,GPK-0294,PCS,1
PV144,GIG-0110,GIG-0110,GM,14
PV144,GIG-0032,GIG-0032,ML,162
PV145,GIG-0115,GIG-0115,PCS,1
PV145,GPK-0008,GPK-0008,PCS,1
PV145,GPK-0022,GPK-0022,PCS,1
PV145,GPK-0025,GPK-0025,PCS,1
PV145,GPK-0034,GPK-0034,PCS,1
PV145,GPK-0052,GPK-0052,PCS,1
PV145,GPK-0054,GPK-0054,PCS,1
PV145,GPK-0057,GPK-0057,PCS,1
PV145,GPK-0294,GPK-0294,PCS,1
PV145,PRM0005,GIG-0011,GM,14
PV145,PRM0005,GIG-0030,GM,6
PV145,PRM0005,GIG-0037,GM,34
PV145,PRM0005,GIG-0116,GM,367
PV145,PRM0005,GIG-0457,ML,15
PV145,PRM0007,GIG-0011,GM,14
PV145,PRM0007,GIG-0111,ML,734
PV145,PRM0007,GIG-0175,ML,74
PV146,GIG-0019,GIG-0019,ML,23
PV146,GIG-0115,GIG-0115,PCS,1
PV146,GPK-0022,GPK-0022,PCS,1
PV146,GPK-0025,GPK-0025,PCS,1
PV146,GPK-0034,GPK-0034,PCS,1
PV146,GPK-0041,GPK-0041,PCS,1
PV146,GPK-0056,GPK-0056,PCS,1
PV146,GPK-0057,GPK-0057,PCS,1
PV146,GPK-0094,GPK-0094,PCS,1
PV146,GPK-0294,GPK-0294,PCS,1
PV146,PRM0005,GIG-0011,GM,14
PV146,PRM0005,GIG-0030,GM,6
PV146,PRM0005,GIG-0037,GM,34
PV146,PRM0005,GIG-0116,GM,367
PV146,PRM0005,GIG-0457,ML,15
PV146,PRM0007,GIG-0011,GM,14
PV146,PRM0007,GIG-0111,ML,734
PV146,PRM0007,GIG-0175,ML,74
PV147,GIG-0020,GIG-0020,ML,15
PV147,GIG-0115,GIG-0115,PCS,1
PV147,GPK-0008,GPK-0008,PCS,1
PV147,GPK-0022,GPK-0022,PCS,1
PV147,GPK-0025,GPK-0025,PCS,1
PV147,GPK-0034,GPK-0034,PCS,1
PV147,GPK-0052,GPK-0052,PCS,1
PV147,GPK-0054,GPK-0054,PCS,1
PV147,GPK-0057,GPK-0057,PCS,1
PV147,GPK-0294,GPK-0294,PCS,1
PV147,GIG-0111,GIG-0111,GM,14
PV147,GIG-0017,GIG-0017,ML,162
PV148,GIG-0020,GIG-0020,ML,15
PV148,GIG-0115,GIG-0115,PCS,1
PV148,GPK-0008,GPK-0008,PCS,1
PV148,GPK-0022,GPK-0022,PCS,1
PV148,GPK-0025,GPK-0025,PCS,1
PV148,GPK-0034,GPK-0034,PCS,1
PV148,GPK-0052,GPK-0052,PCS,1
PV148,GPK-0054,GPK-0054,PCS,1
PV148,GPK-0057,GPK-0057,PCS,1
PV148,GPK-0294,GPK-0294,PCS,1
PV148,GIG-0111,GIG-0111,GM,14
PV148,GIG-0033,GIG-0033,ML,162
PV149,GIG-0020,GIG-0020,ML,15
PV149,GIG-0115,GIG-0115,PCS,1
PV149,GPK-0008,GPK-0008,PCS,1
PV149,GPK-0022,GPK-0022,PCS,1
PV149,GPK-0025,GPK-0025,PCS,1
PV149,GPK-0034,GPK-0034,PCS,1
PV149,GPK-0052,GPK-0052,PCS,1
PV149,GPK-0054,GPK-0054,PCS,1
PV149,GPK-0057,GPK-0057,PCS,1
PV149,GPK-0294,GPK-0294,PCS,1
PV149,GIG-0111,GIG-0111,GM,14
PV149,GIG-0032,GIG-0032,ML,162
PV150,GIG-0020,GIG-0020,ML,15
PV150,GIG-0115,GIG-0115,PCS,1
PV150,GPK-0008,GPK-0008,PCS,1
PV150,GPK-0022,GPK-0022,PCS,1
PV150,GPK-0025,GPK-0025,PCS,1
PV150,GPK-0034,GPK-0034,PCS,1
PV150,GPK-0052,GPK-0052,PCS,1
PV150,GPK-0054,GPK-0054,PCS,1
PV150,GPK-0057,GPK-0057,PCS,1
PV150,GPK-0294,GPK-0294,PCS,1
PV150,GIG-0110,GIG-0110,GM,14
PV150,GIG-0017,GIG-0017,ML,162
PV151,GIG-0020,GIG-0020,ML,15
PV151,GIG-0115,GIG-0115,PCS,1
PV151,GPK-0008,GPK-0008,PCS,1
PV151,GPK-0022,GPK-0022,PCS,1
PV151,GPK-0025,GPK-0025,PCS,1
PV151,GPK-0034,GPK-0034,PCS,1
PV151,GPK-0052,GPK-0052,PCS,1
PV151,GPK-0054,GPK-0054,PCS,1
PV151,GPK-0057,GPK-0057,PCS,1
PV151,GPK-0294,GPK-0294,PCS,1
PV151,GIG-0110,GIG-0110,GM,14
PV151,GIG-0033,GIG-0033,ML,162
PV152,GIG-0020,GIG-0020,ML,15
PV152,GIG-0115,GIG-0115,PCS,1
PV152,GPK-0008,GPK-0008,PCS,1
PV152,GPK-0022,GPK-0022,PCS,1
PV152,GPK-0025,GPK-0025,PCS,1
PV152,GPK-0034,GPK-0034,PCS,1
PV152,GPK-0052,GPK-0052,PCS,1
PV152,GPK-0054,GPK-0054,PCS,1
PV152,GPK-0057,GPK-0057,PCS,1
PV152,GPK-0294,GPK-0294,PCS,1
PV152,GIG-0110,GIG-0110,GM,14
PV152,GIG-0032,GIG-0032,ML,162
PV153,GIG-0020,GIG-0020,ML,23
PV153,GIG-0115,GIG-0115,PCS,1
PV153,GPK-0022,GPK-0022,PCS,1
PV153,GPK-0025,GPK-0025,PCS,1
PV153,GPK-0034,GPK-0034,PCS,1
PV153,GPK-0041,GPK-0041,PCS,1
